"4782","Участие в выставке \"Здравоохранение - 2013\"","/image/catalog/news_1/IMG_3655.JPG","0000-00-00 00:00:00"
"4781","Выставка \"Здравоохранение-2013\"","/image/catalog/news_1/assets/template/images/zdravoohranenie.jpg","0000-00-00 00:00:00"
"4780","Лайт-Блеск К",\N,"0000-00-00 00:00:00"
"4779","Лайт-Автомат Д",\N,"0000-00-00 00:00:00"
"4778","Лайт-Блеск",\N,"0000-00-00 00:00:00"
"4777","Лайт-Автомат",\N,"0000-00-00 00:00:00"
"4776","Ворсол-Пена",\N,"0000-00-00 00:00:00"
"4775","Шайн-Д",\N,"0000-00-00 00:00:00"
"4774","Смарт",\N,"0000-00-00 00:00:00"
"4773","Мурена 1",\N,"0000-00-00 00:00:00"
"4772","Сип-Ред 4",\N,"0000-00-00 00:00:00"
"4771","Сип-Ред 3",\N,"0000-00-00 00:00:00"
"4770","Сип-Ред 1",\N,"0000-00-00 00:00:00"
"4769","Сип-Блю 5",\N,"0000-00-00 00:00:00"
"4768","Сип-Блю 4",\N,"0000-00-00 00:00:00"
"4767","Сип-Блю 1",\N,"0000-00-00 00:00:00"
"4766","Пищевая промышленность",\N,"0000-00-00 00:00:00"
"4765","Паста Мастер",\N,"0000-00-00 00:00:00"
"4764","Ворсол-Экстра",\N,"0000-00-00 00:00:00"
"4763","Смарт-Супер М",\N,"0000-00-00 00:00:00"
"4762","Крем Ньюгард-Ренова",\N,"0000-00-00 00:00:00"
"4761","Крем Ньюгард-Ультра",\N,"0000-00-00 00:00:00"
"4760","Металл-Блик",\N,"0000-00-00 00:00:00"
"4759","Триосепт-Ол",\N,"0000-00-00 00:00:00"
"4758","Триосепт-Экспресс",\N,"0000-00-00 00:00:00"
"4757","Триосепт",\N,"0000-00-00 00:00:00"
"4756","Вирус АЧС и меры профилактики с применением дезинфицирующего средства ","/image/catalog/news_1/article.jpg","0000-00-00 00:00:00"
"4755","Новости",\N,"0000-00-00 00:00:00"
"4754","Регистрация",\N,"0000-00-00 00:00:00"
"4753","Клин-Оксайд",\N,"0000-00-00 00:00:00"
"4752","Поиск",\N,"0000-00-00 00:00:00"
"4751","Вакансии",\N,"0000-00-00 00:00:00"
"4750","Триосепт-Микс П",\N,"0000-00-00 00:00:00"
"4749","Дилерам",\N,"0000-00-00 00:00:00"
"4748","Триосепт-Окси",\N,"0000-00-00 00:00:00"
"4747","Главная",\N,"0000-00-00 00:00:00"
"348","Feedback",\N,"0000-00-00 00:00:00"
"347","Выставка «Золотая осень-2017».",\N,"0000-00-00 00:00:00"
"346","Cеминар для салонов красоты «Соблюдение эпидемиологических прави",\N,"0000-00-00 00:00:00"
"345","Приглашаем на наш стенд на выставке «Золотая осень-2017»",\N,"0000-00-00 00:00:00"
"344","4-6 июня в агрогородке Щомыслица под Минском прошла Международна",\N,"0000-00-00 00:00:00"
"343","15 июля состоялся наш традиционный праздник «День Химика».",\N,"0000-00-00 00:00:00"
"342","C праздником!",\N,"0000-00-00 00:00:00"
"341","Поздравляем с праздником!",\N,"0000-00-00 00:00:00"
"340","АгроФарм 2017",\N,"0000-00-00 00:00:00"
"339","Конференция «Инновации в работе операционной медсестры...»",\N,"0000-00-00 00:00:00"
"338","День операционной медицинской сестры",\N,"0000-00-00 00:00:00"
"337","Свиноводство-2016: Новые реалии – новые стратегии!",\N,"0000-00-00 00:00:00"
"336","Внедрение ХАССП в системе предприятий общественного питания",\N,"0000-00-00 00:00:00"
"335","Внимание! Новинка!",\N,"0000-00-00 00:00:00"
"334","Внимание! Новинка!",\N,"0000-00-00 00:00:00"
"333","Выставка «Золотая осень – 2016»",\N,"0000-00-00 00:00:00"
"332","«Актуальные проблемы повышения качества и безопасности при произ",\N,"0000-00-00 00:00:00"
"331","V Ежегодный всероссийский автопробег «Дорогу молоку»",\N,"0000-00-00 00:00:00"
"330","Международные дни поля в Поволжье 2016",\N,"0000-00-00 00:00:00"
"329","Семинар к \"Международному дню медицинской сестры\"",\N,"0000-00-00 00:00:00"
"328","ВНИМАНИЕ!  НОВИНКА!",\N,"0000-00-00 00:00:00"
"327","«Производство пищевой продукции в условиях действия новых технич",\N,"0000-00-00 00:00:00"
"326","Конференция «НАСКИ» 2016 в Омске",\N,"0000-00-00 00:00:00"
"325","Конференция «Торты. Вафли. Печенье. Пряники - 2016»",\N,"0000-00-00 00:00:00"
"324","Внимание! Полезная информация для специалистов!",\N,"0000-00-00 00:00:00"
"323","Конференция \"Свиноводство-2015\"",\N,"0000-00-00 00:00:00"
"322","ИСМП 2015",\N,"0000-00-00 00:00:00"
"321","Первый международный инвестиционный форум «АгроЮг-2015»",\N,"0000-00-00 00:00:00"
"320","Научно-практический семинар \"Школа клининга\"",\N,"0000-00-00 00:00:00"
"319","Всероссийский конгресс РАМС 2015",\N,"0000-00-00 00:00:00"
"318","«Итоги работы отрасли свиноводства Свердловской области за 2014г",\N,"0000-00-00 00:00:00"
"317","«Производство пищевой продукции в условиях действия технических ",\N,"0000-00-00 00:00:00"
"316","12 мая - Международный день медицинской сестры",\N,"0000-00-00 00:00:00"
"315","«Современные технологии профилактики инфекций, связанных с оказа",\N,"0000-00-00 00:00:00"
"314","V международный  ветеринарный конгресс",\N,"0000-00-00 00:00:00"
"313","ВНИМАНИЕ!  НОВИНКА!",\N,"0000-00-00 00:00:00"
"312","ВНИМАНИЕ!  НОВИНКА!",\N,"0000-00-00 00:00:00"
"311","«Современные технологии профилактики инфекций, связанных с оказа",\N,"0000-00-00 00:00:00"
"310","«Здоровье, содержание, кормление и продуктивность – залог рентаб",\N,"0000-00-00 00:00:00"
"309","12 апреля в Пензе в Управлении ветеринарии Пензенской области  п",\N,"0000-00-00 00:00:00"
"308","ВНИМАНИЕ!",\N,"0000-00-00 00:00:00"
"307","V Республиканская научно-практическая конференция в Республике К",\N,"0000-00-00 00:00:00"
"306","XIV Межрегиональная торговая выставка «Племенных сельскохозяйств",\N,"0000-00-00 00:00:00"
"305","Новое средство - новые преимущества!!!",\N,"0000-00-00 00:00:00"
"304","Новый формат!",\N,"0000-00-00 00:00:00"
"303","НОВИНКА!",\N,"0000-00-00 00:00:00"
"302","Международная медицинская выставка \"МедСиб - 2014\"",\N,"0000-00-00 00:00:00"
"301","Добро пожаловать на выставку «Агрофарм-2017»!",\N,"0000-00-00 00:00:00"
"300","День Медицинского работника!",\N,"0000-00-00 00:00:00"
"299","С ДНЕМ ПОБЕДЫ!!!",\N,"0000-00-00 00:00:00"
"298","Выставка «MVC: Зерно-Комбикорма-Ветеринария-2017»",\N,"0000-00-00 00:00:00"
"297","XXI Областная Агропромышленная выставка «АГРО - 2014»",\N,"0000-00-00 00:00:00"
"296","19-ая Межрегиональная  специализированная выставка БелгородАгро",\N,"0000-00-00 00:00:00"
"295","Южно-Российский Международный ветеринарный Конгресс",\N,"0000-00-00 00:00:00"
"294","«Свиноводство-2014. Задачи ускоренного импортозамещения».",\N,"0000-00-00 00:00:00"
"293","Международная специализированная выставка медицинской индустрии ",\N,"0000-00-00 00:00:00"
"292","«Санитарно-гигиеническая безопасность на объектах ветнадзора и п",\N,"0000-00-00 00:00:00"
"291","Семинар «Деятельность ветеринарной службы по недопущению распрос",\N,"0000-00-00 00:00:00"
"290","Приглашаем Вас на стенд  «СпецСинтез» на конференции «Инфекционн",\N,"0000-00-00 00:00:00"
"289","Научно-практическая конференция «Недоношенные дети: от «первых к",\N,"0000-00-00 00:00:00"
"288","Новые средства для очистки медицинских изделий <br>серии Спец-Де",\N,"0000-00-00 00:00:00"
"287","Новые средства для очистки медицинских изделий",\N,"0000-00-00 00:00:00"
"286","Межрегиональная специализированная выставка-форум  «АГРОФЕСТ-201",\N,"0000-00-00 00:00:00"
"285","28-30 июня в Астане прошла Вторая международная выставка животно",\N,"0000-00-00 00:00:00"
"284","15-16 июня в Санкт-Петербурге прошла Выставка товаров и услуг дл",\N,"0000-00-00 00:00:00"
"283","С НОВЫМ ГОДОМ И РОЖДЕСТВОМ!!!",\N,"0000-00-00 00:00:00"
"282","Вниманию специалистов!",\N,"0000-00-00 00:00:00"
"281","Участие в выставке \"Здравоохранение - 2013\"",\N,"0000-00-00 00:00:00"
"280","Выставка «Золотая осень – 2016» с 5 по 7 октября",\N,"0000-00-00 00:00:00"
"279","\"Внутрибольничные инфекции в стационарах различного профиля, про",\N,"0000-00-00 00:00:00"
"278","Новинка! Профессиональная серия для стирки ЛАРУС",\N,"0000-00-00 00:00:00"
"277","Контроль и профилактика инфекций, связанных с оказанием медицинс",\N,"0000-00-00 00:00:00"
"276","Международная специализированная выставка медицинского оборудова",\N,"0000-00-00 00:00:00"
"275","Выставка \"Здравоохранение-2013\"",\N,"0000-00-00 00:00:00"
"274","XVII Международный медицинский форум в Нижнем Новгороде",\N,"0000-00-00 00:00:00"
"273","Награды на Агрофарм-17",\N,"0000-00-00 00:00:00"
"272","«Оренбургские Пироговские чтения»",\N,"0000-00-00 00:00:00"
